"File_Name","File_Path","Relative_Path","URL","Artist","Title","Album","Genre","Year","Decade","Duration_Seconds","Duration_Minutes","Duration_Display","Estimated_BPM","File_Size_MB","BPM_Category","Energy_Level","Duration_Category","Folder_Structure","Track_ID","Is_Favorite","Play_Count","Last_Played","Rating","Tags","Notes","Server_Required","Server_URL"
"06 Kingston Town.mp3","http://localhost:8000/OhYeah/06%20Kingston%20Town.mp3","OhYeah\06 Kingston Town.mp3","http://localhost:8000/OhYeah/06%20Kingston%20Town.mp3","OhYeah","06 Kingston Town","Unknown Album","Unknown","","Unknown","230","3.8","3:50","119","3.52","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","700","False","0","","0","","","True","http://localhost:8000"
"06 Never Be the Same Again.mp3","http://localhost:8000/OhYeah/06%20Never%20Be%20the%20Same%20Again.mp3","OhYeah\06 Never Be the Same Again.mp3","http://localhost:8000/OhYeah/06%20Never%20Be%20the%20Same%20Again.mp3","OhYeah","06 Never Be the Same Again","Unknown Album","Unknown","","Unknown","294","4.9","4:54","99","4.49","Medium (70-99)","Medium","Medium (3-5 min)","OhYeah","701","False","0","","0","","","True","http://localhost:8000"
"10 slice of heaven.mp3","http://localhost:8000/OhYeah/10%20slice%20of%20heaven.mp3","OhYeah\10 slice of heaven.mp3","http://localhost:8000/OhYeah/10%20slice%20of%20heaven.mp3","OhYeah","10 slice of heaven","Unknown Album","Unknown","","Unknown","257","4.3","4:17","117","3.93","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","702","False","0","","0","","","True","http://localhost:8000"
"15 Doin' the Do.mp3","http://localhost:8000/OhYeah/15%20Doin'%20the%20Do.mp3","OhYeah\15 Doin' the Do.mp3","http://localhost:8000/OhYeah/15%20Doin'%20the%20Do.mp3","OhYeah","15 Doin' the Do","Unknown Album","Unknown","","Unknown","200","3.3","3:20","94","3.06","Medium (70-99)","Medium","Medium (3-5 min)","OhYeah","703","False","0","","0","","","True","http://localhost:8000"
"17 Tie Me Kangaroo Down, Sport.mp3","http://localhost:8000/OhYeah/17%20Tie%20Me%20Kangaroo%20Down,%20Sport.mp3","OhYeah\17 Tie Me Kangaroo Down, Sport.mp3","http://localhost:8000/OhYeah/17%20Tie%20Me%20Kangaroo%20Down,%20Sport.mp3","OhYeah","17 Tie Me Kangaroo Down, Sport","Unknown Album","Unknown","","Unknown","183","3","3:03","118","2.8","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","704","False","0","","0","","","True","http://localhost:8000"
"18 Better Be Home Soon.mp3","http://localhost:8000/OhYeah/18%20Better%20Be%20Home%20Soon.mp3","OhYeah\18 Better Be Home Soon.mp3","http://localhost:8000/OhYeah/18%20Better%20Be%20Home%20Soon.mp3","OhYeah","18 Better Be Home Soon","Unknown Album","Unknown","","Unknown","190","3.2","3:10","106","2.91","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","705","False","0","","0","","","True","http://localhost:8000"
"4 Non Blondes - Whats Going On (dj miko remix).mp3","http://localhost:8000/OhYeah/4%20Non%20Blondes%20-%20Whats%20Going%20On%20(dj%20miko%20remix).mp3","OhYeah\4 Non Blondes - Whats Going On (dj miko remix).mp3","http://localhost:8000/OhYeah/4%20Non%20Blondes%20-%20Whats%20Going%20On%20(dj%20miko%20remix).mp3","4 Non Blondes","Whats Going On (dj miko remix)","Unknown Album","Unknown","","Unknown","317","5.3","5:17","116","4.84","Upbeat (100-129)","Medium","Long (Over 5 min)","OhYeah","706","False","0","","0","","","True","http://localhost:8000"
"Bob Marley - No Woman No Cry - live.mp3","http://localhost:8000/OhYeah/Bob%20Marley%20-%20No%20Woman%20No%20Cry%20-%20live.mp3","OhYeah\Bob Marley - No Woman No Cry - live.mp3","http://localhost:8000/OhYeah/Bob%20Marley%20-%20No%20Woman%20No%20Cry%20-%20live.mp3","Bob Marley","No Woman No Cry - live","Unknown Album","Unknown","","Unknown","427","7.1","7:07","94","6.52","Medium (70-99)","Medium","Long (Over 5 min)","OhYeah","707","False","0","","0","","","True","http://localhost:8000"
"Bob Marley - Stir It Up (1).mp3","http://localhost:8000/OhYeah/Bob%20Marley%20-%20Stir%20It%20Up%20(1).mp3","OhYeah\Bob Marley - Stir It Up (1).mp3","http://localhost:8000/OhYeah/Bob%20Marley%20-%20Stir%20It%20Up%20(1).mp3","Bob Marley","Stir It Up (1)","Unknown Album","Unknown","","Unknown","334","5.6","5:34","108","5.1","Upbeat (100-129)","Medium","Long (Over 5 min)","OhYeah","708","False","0","","0","","","True","http://localhost:8000"
"Crowed House - Weather with your.mp3","http://localhost:8000/OhYeah/Crowed%20House%20-%20Weather%20with%20your.mp3","OhYeah\Crowed House - Weather with your.mp3","http://localhost:8000/OhYeah/Crowed%20House%20-%20Weather%20with%20your.mp3","Crowed House","Weather with your","Unknown Album","Electronic","","Unknown","224","3.7","3:44","123","3.42","Upbeat (100-129)","High","Medium (3-5 min)","OhYeah","709","False","0","","0","","","True","http://localhost:8000"
"dyewitness - Masterplan (live).mp3","http://localhost:8000/OhYeah/dyewitness%20-%20Masterplan%20(live).mp3","OhYeah\dyewitness - Masterplan (live).mp3","http://localhost:8000/OhYeah/dyewitness%20-%20Masterplan%20(live).mp3","dyewitness","Masterplan (live)","Unknown Album","Unknown","","Unknown","487","8.1","8:07","99","7.45","Medium (70-99)","Medium","Long (Over 5 min)","OhYeah","710","False","0","","0","","","True","http://localhost:8000"
"Four Non Blondes - Whats Going On.mp3","http://localhost:8000/OhYeah/Four%20Non%20Blondes%20-%20Whats%20Going%20On.mp3","OhYeah\Four Non Blondes - Whats Going On.mp3","http://localhost:8000/OhYeah/Four%20Non%20Blondes%20-%20Whats%20Going%20On.mp3","Four Non Blondes","Whats Going On","Unknown Album","Unknown","","Unknown","295","4.9","4:55","92","3.95","Medium (70-99)","Medium","Medium (3-5 min)","OhYeah","711","False","0","","0","","","True","http://localhost:8000"
"Frente - Accidently Kelly Street.mp3","http://localhost:8000/OhYeah/Frente%20-%20Accidently%20Kelly%20Street.mp3","OhYeah\Frente - Accidently Kelly Street.mp3","http://localhost:8000/OhYeah/Frente%20-%20Accidently%20Kelly%20Street.mp3","Frente","Accidently Kelly Street","Unknown Album","Unknown","","Unknown","199","3.3","3:19","107","3.05","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","712","False","0","","0","","","True","http://localhost:8000"
"Kylie Minogue Vs. New Order - Can't Get You Out Of My Head On A Blue Monday (Live).mp3","http://localhost:8000/OhYeah/Kylie%20Minogue%20Vs.%20New%20Order%20-%20Can't%20Get%20You%20Out%20Of%20My%20Head%20On%20A%20Blue%20Monday%20(Live).mp3","OhYeah\Kylie Minogue Vs. New Order - Can't Get You Out Of My Head On A Blue Monday (Live).mp3","http://localhost:8000/OhYeah/Kylie%20Minogue%20Vs.%20New%20Order%20-%20Can't%20Get%20You%20Out%20Of%20My%20Head%20On%20A%20Blue%20Monday%20(Live).mp3","Kylie Minogue Vs. New Order","Can't Get You Out Of My Head On A Blue Monday (Live)","Unknown Album","Unknown","","Unknown","254","4.2","4:14","92","7.76","Medium (70-99)","Medium","Medium (3-5 min)","OhYeah","713","False","0","","0","","","True","http://localhost:8000"
"Live- Lightning Crashes (Acoustic).mp3","http://localhost:8000/OhYeah/Live-%20Lightning%20Crashes%20(Acoustic).mp3","OhYeah\Live- Lightning Crashes (Acoustic).mp3","http://localhost:8000/OhYeah/Live-%20Lightning%20Crashes%20(Acoustic).mp3","Live","Lightning Crashes (Acoustic)","Unknown Album","Country","","Unknown","320","5.3","5:20","108","4.89","Upbeat (100-129)","Medium","Long (Over 5 min)","OhYeah","714","False","0","","0","","","True","http://localhost:8000"
"Mel C - I Turn to You (dance mix).mp3","http://localhost:8000/OhYeah/Mel%20C%20-%20I%20Turn%20to%20You%20(dance%20mix).mp3","OhYeah\Mel C - I Turn to You (dance mix).mp3","http://localhost:8000/OhYeah/Mel%20C%20-%20I%20Turn%20to%20You%20(dance%20mix).mp3","Mel C","I Turn to You (dance mix)","Unknown Album","Electronic","","Unknown","253","4.2","4:13","128","3.87","Upbeat (100-129)","High","Medium (3-5 min)","OhYeah","715","False","0","","0","","","True","http://localhost:8000"
"OMC - How Bizzare.mp3","http://localhost:8000/OhYeah/OMC%20-%20How%20Bizzare.mp3","OhYeah\OMC - How Bizzare.mp3","http://localhost:8000/OhYeah/OMC%20-%20How%20Bizzare.mp3","OMC","How Bizzare","Unknown Album","Unknown","","Unknown","255","4.2","4:15","90","3.91","Medium (70-99)","Medium","Medium (3-5 min)","OhYeah","716","False","0","","0","","","True","http://localhost:8000"
"Patea Maori - Poi E.mp3","http://localhost:8000/OhYeah/Patea%20Maori%20-%20Poi%20E.mp3","OhYeah\Patea Maori - Poi E.mp3","http://localhost:8000/OhYeah/Patea%20Maori%20-%20Poi%20E.mp3","Patea Maori","Poi E","Unknown Album","Unknown","","Unknown","231","3.8","3:51","111","3.53","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","717","False","0","","0","","","True","http://localhost:8000"
"Rocky Horror Picture Show - Time Warp.mp3","http://localhost:8000/OhYeah/Rocky%20Horror%20Picture%20Show%20-%20Time%20Warp.mp3","OhYeah\Rocky Horror Picture Show - Time Warp.mp3","http://localhost:8000/OhYeah/Rocky%20Horror%20Picture%20Show%20-%20Time%20Warp.mp3","Rocky Horror Picture Show","Time Warp","Unknown Album","Rock","","Unknown","199","3.3","3:19","120","3.04","Upbeat (100-129)","High","Medium (3-5 min)","OhYeah","718","False","0","","0","","","True","http://localhost:8000"
"Rui Da Silva - Touch Me.mp3","http://localhost:8000/OhYeah/Rui%20Da%20Silva%20-%20Touch%20Me.mp3","OhYeah\Rui Da Silva - Touch Me.mp3","http://localhost:8000/OhYeah/Rui%20Da%20Silva%20-%20Touch%20Me.mp3","Rui Da Silva","Touch Me","Unknown Album","Unknown","","Unknown","263","4.4","4:23","110","4.03","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","719","False","0","","0","","","True","http://localhost:8000"
"SALMONELLA DUB - For The Love Of It.mp3","http://localhost:8000/OhYeah/SALMONELLA%20DUB%20-%20For%20The%20Love%20Of%20It.mp3","OhYeah\SALMONELLA DUB - For The Love Of It.mp3","http://localhost:8000/OhYeah/SALMONELLA%20DUB%20-%20For%20The%20Love%20Of%20It.mp3","SALMONELLA DUB","For The Love Of It","Unknown Album","Unknown","","Unknown","307","5.1","5:07","118","4.69","Upbeat (100-129)","Medium","Long (Over 5 min)","OhYeah","720","False","0","","0","","","True","http://localhost:8000"
"Shaggy - Darling Angel.mp3","http://localhost:8000/OhYeah/Shaggy%20-%20Darling%20Angel.mp3","OhYeah\Shaggy - Darling Angel.mp3","http://localhost:8000/OhYeah/Shaggy%20-%20Darling%20Angel.mp3","Shaggy","Darling Angel","Unknown Album","Unknown","","Unknown","242","4","4:02","113","3.71","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","721","False","0","","0","","","True","http://localhost:8000"
"Wheatu - Teenage dDirtbag.mp3","http://localhost:8000/OhYeah/Wheatu%20-%20Teenage%20dDirtbag.mp3","OhYeah\Wheatu - Teenage dDirtbag.mp3","http://localhost:8000/OhYeah/Wheatu%20-%20Teenage%20dDirtbag.mp3","Wheatu","Teenage dDirtbag","Unknown Album","Unknown","","Unknown","281","4.7","4:41","106","6.44","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","722","False","0","","0","","","True","http://localhost:8000"
"Wombles - Remember You're A Womble.mp3","http://localhost:8000/OhYeah/Wombles%20-%20Remember%20You're%20A%20Womble.mp3","OhYeah\Wombles - Remember You're A Womble.mp3","http://localhost:8000/OhYeah/Wombles%20-%20Remember%20You're%20A%20Womble.mp3","Wombles","Remember You're A Womble","Unknown Album","Unknown","","Unknown","190","3.2","3:10","110","2.91","Upbeat (100-129)","Medium","Medium (3-5 min)","OhYeah","723","False","0","","0","","","True","http://localhost:8000"
"04_Track 04.mp3","http://localhost:8000/OhYeah/DANCE/04_Track%2004.mp3","OhYeah\DANCE\04_Track 04.mp3","http://localhost:8000/OhYeah/DANCE/04_Track%2004.mp3","OhYeah","04_Track 04","DANCE","Electronic","","Unknown","296","4.9","4:56","137","4.53","Fast (130-159)","High","Medium (3-5 min)","OhYeah\DANCE","724","False","0","","0","","","True","http://localhost:8000"
"10 Touch Me.mp3","http://localhost:8000/OhYeah/DANCE/10%20Touch%20Me.mp3","OhYeah\DANCE\10 Touch Me.mp3","http://localhost:8000/OhYeah/DANCE/10%20Touch%20Me.mp3","OhYeah","10 Touch Me","DANCE","Electronic","","Unknown","263","4.4","4:23","124","4.03","Upbeat (100-129)","High","Medium (3-5 min)","OhYeah\DANCE","725","False","0","","0","","","True","http://localhost:8000"
"4 Non Blondes - Whats Going On (dj miko remix).mp3","http://localhost:8000/OhYeah/DANCE/4%20Non%20Blondes%20-%20Whats%20Going%20On%20(dj%20miko%20remix).mp3","OhYeah\DANCE\4 Non Blondes - Whats Going On (dj miko remix).mp3","http://localhost:8000/OhYeah/DANCE/4%20Non%20Blondes%20-%20Whats%20Going%20On%20(dj%20miko%20remix).mp3","4 Non Blondes","Whats Going On (dj miko remix)","DANCE","Electronic","","Unknown","317","5.3","5:17","123","4.84","Upbeat (100-129)","High","Long (Over 5 min)","OhYeah\DANCE","726","False","0","","0","","","True","http://localhost:8000"
"Legend B Lost in Love.mp3","http://localhost:8000/OhYeah/DANCE/Legend%20B%20Lost%20in%20Love.mp3","OhYeah\DANCE\Legend B Lost in Love.mp3","http://localhost:8000/OhYeah/DANCE/Legend%20B%20Lost%20in%20Love.mp3","OhYeah","Legend B Lost in Love","DANCE","Electronic","","Unknown","155","2.6","2:35","125","2.38","Upbeat (100-129)","High","Short (Under 3 min)","OhYeah\DANCE","727","False","0","","0","","","True","http://localhost:8000"
"MFS - Salsoul Nugget (If U Wanna).mp3","http://localhost:8000/OhYeah/DANCE/MFS%20-%20Salsoul%20Nugget%20(If%20U%20Wanna).mp3","OhYeah\DANCE\MFS - Salsoul Nugget (If U Wanna).mp3","http://localhost:8000/OhYeah/DANCE/MFS%20-%20Salsoul%20Nugget%20(If%20U%20Wanna).mp3","MFS","Salsoul Nugget (If U Wanna)","DANCE","Electronic","","Unknown","235","3.9","3:55","138","3.59","Fast (130-159)","High","Medium (3-5 min)","OhYeah\DANCE","728","False","0","","0","","","True","http://localhost:8000"
"Paul Van Dyke - For An Angel (mix).mp3","http://localhost:8000/OhYeah/DANCE/Paul%20Van%20Dyke%20-%20For%20An%20Angel%20(mix).mp3","OhYeah\DANCE\Paul Van Dyke - For An Angel (mix).mp3","http://localhost:8000/OhYeah/DANCE/Paul%20Van%20Dyke%20-%20For%20An%20Angel%20(mix).mp3","Paul Van Dyke","For An Angel (mix)","DANCE","Electronic","","Unknown","463","7.7","7:43","138","7.08","Fast (130-159)","High","Long (Over 5 min)","OhYeah\DANCE","729","False","0","","0","","","True","http://localhost:8000"
"Paul Van Dyke- Binary Finery 1998 remix.mp3","http://localhost:8000/OhYeah/DANCE/Paul%20Van%20Dyke-%20Binary%20Finery%201998%20remix.mp3","OhYeah\DANCE\Paul Van Dyke- Binary Finery 1998 remix.mp3","http://localhost:8000/OhYeah/DANCE/Paul%20Van%20Dyke-%20Binary%20Finery%201998%20remix.mp3","Paul Van Dyke","Binary Finery 1998 remix","DANCE","Electronic","1998","1990s","210","3.5","3:30","132","2.82","Fast (130-159)","High","Medium (3-5 min)","OhYeah\DANCE","730","False","0","","0","","","True","http://localhost:8000"
"sssst - Listen (Pants And Corset Remix).mp3","http://localhost:8000/OhYeah/DANCE/sssst%20-%20Listen%20(Pants%20And%20Corset%20Remix).mp3","OhYeah\DANCE\sssst - Listen (Pants And Corset Remix).mp3","http://localhost:8000/OhYeah/DANCE/sssst%20-%20Listen%20(Pants%20And%20Corset%20Remix).mp3","sssst","Listen (Pants And Corset Remix)","DANCE","Electronic","","Unknown","242","4","4:02","130","4.62","Fast (130-159)","High","Medium (3-5 min)","OhYeah\DANCE","731","False","0","","0","","","True","http://localhost:8000"
"01 Forbidden Zone.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/01%20Forbidden%20Zone.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\01 Forbidden Zone.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/01%20Forbidden%20Zone.mp3","Paul Oakenfold","01 Forbidden Zone","Global Underground- Oslo Disc 2","Unknown","","Unknown","512","8.5","8:32","111","12.38","Upbeat (100-129)","Medium","Long (Over 5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","755","False","0","","0","","","True","http://localhost:8000"
"02 Ohm Sessions.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/02%20Ohm%20Sessions.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\02 Ohm Sessions.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/02%20Ohm%20Sessions.mp3","Paul Oakenfold","02 Ohm Sessions","Global Underground- Oslo Disc 2","Unknown","","Unknown","518","8.6","8:38","117","12.69","Upbeat (100-129)","Medium","Long (Over 5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","756","False","0","","0","","","True","http://localhost:8000"
"03 Cycles of Life.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/03%20Cycles%20of%20Life.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\03 Cycles of Life.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/03%20Cycles%20of%20Life.mp3","Paul Oakenfold","03 Cycles of Life","Global Underground- Oslo Disc 2","Unknown","","Unknown","232","3.9","3:52","97","5.29","Medium (70-99)","Medium","Medium (3-5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","757","False","0","","0","","","True","http://localhost:8000"
"04 Waters.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/04%20Waters.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\04 Waters.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/04%20Waters.mp3","Paul Oakenfold","04 Waters","Global Underground- Oslo Disc 2","Unknown","","Unknown","333","5.6","5:33","102","7.73","Upbeat (100-129)","Medium","Long (Over 5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","758","False","0","","0","","","True","http://localhost:8000"
"05 So Much.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/05%20So%20Much.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\05 So Much.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/05%20So%20Much.mp3","Paul Oakenfold","05 So Much","Global Underground- Oslo Disc 2","Unknown","","Unknown","545","9.1","9:05","116","13.1","Upbeat (100-129)","Medium","Long (Over 5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","759","False","0","","0","","","True","http://localhost:8000"
"06 Submission.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/06%20Submission.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\06 Submission.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/06%20Submission.mp3","Paul Oakenfold","06 Submission","Global Underground- Oslo Disc 2","Unknown","","Unknown","299","5","4:59","112","6.27","Upbeat (100-129)","Medium","Medium (3-5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","760","False","0","","0","","","True","http://localhost:8000"
"07 Ionised.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/07%20Ionised.mp3","Paul Oakenfold\Global Underground- Oslo Disc 2\07 Ionised.mp3","http://localhost:8000/Paul%20Oakenfold/Global%20Underground-%20Oslo%20Disc%202/07%20Ionised.mp3","Paul Oakenfold","07 Ionised","Global Underground- Oslo Disc 2","Unknown","","Unknown","397","6.6","6:37","100","8.5","Upbeat (100-129)","Medium","Long (Over 5 min)","Paul Oakenfold\Global Underground- Oslo Disc 2","761","False","0","","0","","","True","http://localhost:8000"
